source,target,isproduce,edgesize,edgecolor
sid-2,Partial-s7-r(9):b145,0,1,#FFFF54
sid-7,Partial-s7-r(9):b145,0,1,#BFBFBF
sid-37,Partial-s7-r(9):b145,0,1,#00BFFF
sid-72,Partial-s7-r(9):b145,0,1,#4169E1
sid-77,Partial-s7-r(9):b145,0,1,#BFBFBF
sid-90,Partial-s7-r(9):b145,0,1,#0000CD
sid-91,Partial-s7-r(9):b145,0,1,#FF00FF
sid-93,Partial-s7-r(9):b145,0,1,#BFBFBF
Partial-s15-r(9):b146,sid-15,1,2,#000000
sid-3,Partial-s15-r(9):b146,0,1,#FF0000
sid-15,Partial-s15-r(9):b146,0,1,#BFBFBF
sid-72,Partial-s15-r(9):b146,0,1,#4169E1
sid-76,Partial-s15-r(9):b146,0,1,#2E8B57
sid-90,Partial-s15-r(9):b146,0,1,#0000CD
sid-91,Partial-s15-r(9):b146,0,1,#FF00FF
sid-92,Partial-s15-r(9):b146,0,1,#FF8C00
sid-94,Partial-s15-r(9):b146,0,1,#7FFF00
Partial-s15-r(19):b147,sid-15,1,1,#000000
sid-3,Partial-s15-r(19):b147,0,1,#FF0000
sid-15,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-26,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-35,Partial-s15-r(19):b147,0,1,#00FFFF
sid-37,Partial-s15-r(19):b147,0,1,#00BFFF
sid-38,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-45,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-47,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-57,Partial-s15-r(19):b147,0,1,#BFBFBF
sid-72,Partial-s15-r(19):b147,0,1,#4169E1
sid-76,Partial-s15-r(19):b147,0,1,#2E8B57
sid-90,Partial-s15-r(19):b147,0,1,#0000CD
sid-92,Partial-s15-r(19):b147,0,1,#FF8C00
sid-94,Partial-s15-r(19):b147,0,1,#7FFF00
Partial-s15-r(9):b148,sid-15,1,1,#000000
sid-3,Partial-s15-r(9):b148,0,1,#FF0000
sid-15,Partial-s15-r(9):b148,0,1,#BFBFBF
sid-68,Partial-s15-r(9):b148,0,1,#F08080
sid-72,Partial-s15-r(9):b148,0,1,#4169E1
sid-76,Partial-s15-r(9):b148,0,1,#2E8B57
sid-90,Partial-s15-r(9):b148,0,1,#0000CD
sid-91,Partial-s15-r(9):b148,0,1,#FF00FF
sid-92,Partial-s15-r(9):b148,0,1,#FF8C00
sid-94,Partial-s15-r(9):b148,0,1,#7FFF00
Partial-s15-r(8):b149,sid-15,1,1,#000000
sid-3,Partial-s15-r(8):b149,0,1,#FF0000
sid-15,Partial-s15-r(8):b149,0,1,#BFBFBF
sid-68,Partial-s15-r(8):b149,0,1,#F08080
sid-72,Partial-s15-r(8):b149,0,1,#4169E1
sid-76,Partial-s15-r(8):b149,0,1,#2E8B57
sid-90,Partial-s15-r(8):b149,0,1,#0000CD
sid-92,Partial-s15-r(8):b149,0,1,#FF8C00
sid-94,Partial-s15-r(8):b149,0,1,#7FFF00
Partial-s23-r(7):b150,sid-23,1,1,#000000
sid-3,Partial-s23-r(7):b150,0,1,#FF0000
sid-23,Partial-s23-r(7):b150,0,1,#BFBFBF
sid-26,Partial-s23-r(7):b150,0,1,#BFBFBF
sid-37,Partial-s23-r(7):b150,0,1,#00BFFF
sid-38,Partial-s23-r(7):b150,0,1,#BFBFBF
sid-75,Partial-s23-r(7):b150,0,1,#800000
Partial-s23-r(6):b151,sid-23,1,4,#000000
sid-23,Partial-s23-r(6):b151,0,1,#BFBFBF
sid-26,Partial-s23-r(6):b151,0,1,#BFBFBF
sid-37,Partial-s23-r(6):b151,0,1,#00BFFF
sid-75,Partial-s23-r(6):b151,0,1,#800000
Partial-s23-r(5):b152,sid-23,1,1,#000000
sid-23,Partial-s23-r(5):b152,0,1,#BFBFBF
sid-26,Partial-s23-r(5):b152,0,1,#BFBFBF
sid-75,Partial-s23-r(5):b152,0,1,#800000
Partial-s23-r(2):b153,sid-23,1,1,#000000
sid-23,Partial-s23-r(2):b153,0,1,#BFBFBF
sid-75,Partial-s23-r(2):b153,0,1,#800000
Partial-s24-r(8):b154,sid-24,1,1,#000000
sid-1,Partial-s24-r(8):b154,0,1,#191970
sid-2,Partial-s24-r(8):b154,0,1,#FFFF54
sid-7,Partial-s24-r(8):b154,0,1,#BFBFBF
sid-24,Partial-s24-r(8):b154,0,1,#BFBFBF
sid-35,Partial-s24-r(8):b154,0,1,#00FFFF
sid-80,Partial-s24-r(8):b154,0,1,#808000
Partial-s24-r(7):b155,sid-24,1,1,#000000
sid-1,Partial-s24-r(7):b155,0,1,#191970
sid-2,Partial-s24-r(7):b155,0,1,#FFFF54
sid-24,Partial-s24-r(7):b155,0,1,#BFBFBF
sid-35,Partial-s24-r(7):b155,0,1,#00FFFF
sid-45,Partial-s24-r(7):b155,0,1,#BFBFBF
sid-80,Partial-s24-r(7):b155,0,1,#808000
sid-93,Partial-s24-r(7):b155,0,1,#BFBFBF
Partial-s24-r(13):b156,sid-24,1,1,#000000
sid-24,Partial-s24-r(13):b156,0,1,#BFBFBF
sid-37,Partial-s24-r(13):b156,0,1,#00BFFF
sid-55,Partial-s24-r(13):b156,0,1,#BFBFBF
sid-72,Partial-s24-r(13):b156,0,1,#4169E1
sid-80,Partial-s24-r(13):b156,0,1,#808000
sid-85,Partial-s24-r(13):b156,0,1,#BFBFBF
sid-93,Partial-s24-r(13):b156,0,1,#BFBFBF
sid-94,Partial-s24-r(13):b156,0,1,#7FFF00
Partial-s26-r(8):b157,sid-26,1,1,#000000
sid-1,Partial-s26-r(8):b157,0,1,#191970
sid-2,Partial-s26-r(8):b157,0,1,#FFFF54
sid-7,Partial-s26-r(8):b157,0,1,#BFBFBF
sid-26,Partial-s26-r(8):b157,0,1,#BFBFBF
sid-36,Partial-s26-r(8):b157,0,1,#DDA0DD
sid-45,Partial-s26-r(8):b157,0,1,#BFBFBF
sid-90,Partial-s26-r(8):b157,0,1,#0000CD
sid-91,Partial-s26-r(8):b157,0,1,#FF00FF
Partial-s35-r(5):b158,sid-35,1,2,#000000
sid-2,Partial-s35-r(5):b158,0,1,#FFFF54
sid-35,Partial-s35-r(5):b158,0,1,#00FFFF
sid-93,Partial-s35-r(5):b158,0,1,#BFBFBF
Partial-s35-r(2):b159,sid-35,1,55,#000000
sid-2,Partial-s35-r(2):b159,0,1,#FFFF54
sid-35,Partial-s35-r(2):b159,0,1,#00FFFF
Partial-s35-r(11):b160,sid-35,1,1,#000000
sid-3,Partial-s35-r(11):b160,0,1,#FF0000
sid-7,Partial-s35-r(11):b160,0,1,#BFBFBF
sid-26,Partial-s35-r(11):b160,0,1,#BFBFBF
sid-35,Partial-s35-r(11):b160,0,1,#00FFFF
sid-46,Partial-s35-r(11):b160,0,1,#BFBFBF
sid-69,Partial-s35-r(11):b160,0,1,#BFBFBF
sid-72,Partial-s35-r(11):b160,0,1,#4169E1
sid-86,Partial-s35-r(11):b160,0,1,#BFBFBF
Partial-s35-r(3):b161,sid-35,1,1,#000000
sid-7,Partial-s35-r(3):b161,0,1,#BFBFBF
sid-24,Partial-s35-r(3):b161,0,1,#BFBFBF
sid-35,Partial-s35-r(3):b161,0,1,#00FFFF
Partial-s35-r(2):b162,sid-35,1,2,#000000
sid-35,Partial-s35-r(2):b162,0,1,#00FFFF
Pure-s35:b163,sid-35,1,288,#000000
sid-35,Pure-s35:b163,0,1,#00FFFF
Partial-s35-r(6):b164,sid-35,1,1,#000000
sid-35,Partial-s35-r(6):b164,0,1,#00FFFF
sid-36,Partial-s35-r(6):b164,0,1,#DDA0DD
sid-45,Partial-s35-r(6):b164,0,1,#BFBFBF
sid-86,Partial-s35-r(6):b164,0,1,#BFBFBF
sid-87,Partial-s35-r(6):b164,0,1,#BFBFBF
sid-94,Partial-s35-r(6):b164,0,1,#7FFF00
Partial-s35-r(9):b165,sid-35,1,1,#000000
sid-35,Partial-s35-r(9):b165,0,1,#00FFFF
sid-36,Partial-s35-r(9):b165,0,1,#DDA0DD
sid-47,Partial-s35-r(9):b165,0,1,#BFBFBF
sid-66,Partial-s35-r(9):b165,0,1,#BFBFBF
sid-72,Partial-s35-r(9):b165,0,1,#4169E1
sid-86,Partial-s35-r(9):b165,0,1,#BFBFBF
sid-87,Partial-s35-r(9):b165,0,1,#BFBFBF
sid-92,Partial-s35-r(9):b165,0,1,#FF8C00
sid-94,Partial-s35-r(9):b165,0,1,#7FFF00
Partial-s35-r(7):b166,sid-35,1,1,#000000
sid-35,Partial-s35-r(7):b166,0,1,#00FFFF
sid-37,Partial-s35-r(7):b166,0,1,#00BFFF
sid-72,Partial-s35-r(7):b166,0,1,#4169E1
sid-86,Partial-s35-r(7):b166,0,1,#BFBFBF
sid-87,Partial-s35-r(7):b166,0,1,#BFBFBF
sid-92,Partial-s35-r(7):b166,0,1,#FF8C00
sid-94,Partial-s35-r(7):b166,0,1,#7FFF00
Partial-s35-r(5):b167,sid-35,1,2,#000000
sid-35,Partial-s35-r(5):b167,0,1,#00FFFF
sid-45,Partial-s35-r(5):b167,0,1,#BFBFBF
sid-86,Partial-s35-r(5):b167,0,1,#BFBFBF
sid-87,Partial-s35-r(5):b167,0,1,#BFBFBF
sid-94,Partial-s35-r(5):b167,0,1,#7FFF00
Partial-s35-r(3):b168,sid-35,1,2,#000000
sid-35,Partial-s35-r(3):b168,0,1,#00FFFF
sid-46,Partial-s35-r(3):b168,0,1,#BFBFBF
sid-86,Partial-s35-r(3):b168,0,1,#BFBFBF
Partial-s35-r(4):b169,sid-35,1,1,#000000
sid-35,Partial-s35-r(4):b169,0,1,#00FFFF
sid-86,Partial-s35-r(4):b169,0,1,#BFBFBF
sid-87,Partial-s35-r(4):b169,0,1,#BFBFBF
sid-94,Partial-s35-r(4):b169,0,1,#7FFF00
Partial-s35-r(2):b170,sid-35,1,1,#000000
sid-35,Partial-s35-r(2):b170,0,1,#00FFFF
sid-87,Partial-s35-r(2):b170,0,1,#BFBFBF
Partial-s36-r(5):b171,sid-36,1,1,#000000
sid-1,Partial-s36-r(5):b171,0,1,#191970
sid-3,Partial-s36-r(5):b171,0,1,#FF0000
sid-36,Partial-s36-r(5):b171,0,1,#DDA0DD
sid-72,Partial-s36-r(5):b171,0,1,#4169E1
sid-90,Partial-s36-r(5):b171,0,1,#0000CD
Partial-s36-r(5):b172,sid-36,1,3,#000000
sid-1,Partial-s36-r(5):b172,0,1,#191970
sid-3,Partial-s36-r(5):b172,0,1,#FF0000
sid-36,Partial-s36-r(5):b172,0,1,#DDA0DD
sid-90,Partial-s36-r(5):b172,0,1,#0000CD
sid-94,Partial-s36-r(5):b172,0,1,#7FFF00
Partial-s36-r(2):b173,sid-36,1,7,#000000
sid-1,Partial-s36-r(2):b173,0,1,#191970
sid-36,Partial-s36-r(2):b173,0,1,#DDA0DD
Partial-s36-r(3):b174,sid-36,1,6,#000000
sid-1,Partial-s36-r(3):b174,0,1,#191970
sid-36,Partial-s36-r(3):b174,0,1,#DDA0DD
sid-90,Partial-s36-r(3):b174,0,1,#0000CD
Partial-s36-r(2):b175,sid-36,1,1,#000000
sid-3,Partial-s36-r(2):b175,0,1,#FF0000
sid-36,Partial-s36-r(2):b175,0,1,#DDA0DD
Partial-s36-r(3):b176,sid-36,1,4,#000000
sid-3,Partial-s36-r(3):b176,0,1,#FF0000
sid-36,Partial-s36-r(3):b176,0,1,#DDA0DD
sid-94,Partial-s36-r(3):b176,0,1,#7FFF00
Partial-s36-r(3):b177,sid-36,1,3,#000000
sid-4,Partial-s36-r(3):b177,0,1,#BFBFBF
sid-36,Partial-s36-r(3):b177,0,1,#DDA0DD
sid-94,Partial-s36-r(3):b177,0,1,#7FFF00
Partial-s36-r(3):b178,sid-36,1,1,#000000
sid-26,Partial-s36-r(3):b178,0,1,#BFBFBF
sid-36,Partial-s36-r(3):b178,0,1,#DDA0DD
sid-94,Partial-s36-r(3):b178,0,1,#7FFF00
Pure-s36:b179,sid-36,1,29,#000000
sid-36,Pure-s36:b179,0,1,#DDA0DD
Partial-s36-r(2):b180,sid-36,1,11,#000000
sid-36,Partial-s36-r(2):b180,0,1,#DDA0DD
sid-90,Partial-s36-r(2):b180,0,1,#0000CD
Partial-s36-r(3):b181,sid-36,1,3,#000000
sid-36,Partial-s36-r(3):b181,0,1,#DDA0DD
sid-90,Partial-s36-r(3):b181,0,1,#0000CD
sid-94,Partial-s36-r(3):b181,0,1,#7FFF00
Partial-s36-r(2):b182,sid-36,1,16,#000000
sid-36,Partial-s36-r(2):b182,0,1,#DDA0DD
sid-94,Partial-s36-r(2):b182,0,1,#7FFF00
Pure-s37:b183,sid-37,1,7,#000000
sid-37,Pure-s37:b183,0,1,#00BFFF
Partial-s37-r(4):b184,sid-37,1,1,#000000
sid-37,Partial-s37-r(4):b184,0,1,#00BFFF
sid-45,Partial-s37-r(4):b184,0,1,#BFBFBF
sid-87,Partial-s37-r(4):b184,0,1,#BFBFBF
sid-94,Partial-s37-r(4):b184,0,1,#7FFF00
Partial-s37-r(6):b185,sid-37,1,1,#000000
sid-37,Partial-s37-r(6):b185,0,1,#00BFFF
sid-55,Partial-s37-r(6):b185,0,1,#BFBFBF
sid-72,Partial-s37-r(6):b185,0,1,#4169E1
sid-85,Partial-s37-r(6):b185,0,1,#BFBFBF
sid-89,Partial-s37-r(6):b185,0,1,#BFBFBF
sid-93,Partial-s37-r(6):b185,0,1,#BFBFBF
Partial-s37-r(2):b186,sid-37,1,1,#000000
sid-37,Partial-s37-r(2):b186,0,1,#00BFFF
sid-87,Partial-s37-r(2):b186,0,1,#BFBFBF
Partial-s38-r(3):b187,sid-38,1,1,#000000
sid-1,Partial-s38-r(3):b187,0,1,#191970
sid-38,Partial-s38-r(3):b187,0,1,#BFBFBF
sid-86,Partial-s38-r(3):b187,0,1,#BFBFBF
Partial-s38-r(4):b188,sid-38,1,1,#000000
sid-1,Partial-s38-r(4):b188,0,1,#191970
sid-38,Partial-s38-r(4):b188,0,1,#BFBFBF
sid-86,Partial-s38-r(4):b188,0,1,#BFBFBF
sid-94,Partial-s38-r(4):b188,0,1,#7FFF00
Partial-s38-r(3):b189,sid-38,1,1,#000000
sid-1,Partial-s38-r(3):b189,0,1,#191970
sid-38,Partial-s38-r(3):b189,0,1,#BFBFBF
sid-94,Partial-s38-r(3):b189,0,1,#7FFF00
Partial-s38-r(6):b190,sid-38,1,1,#000000
sid-3,Partial-s38-r(6):b190,0,1,#FF0000
sid-6,Partial-s38-r(6):b190,0,1,#BFBFBF
sid-23,Partial-s38-r(6):b190,0,1,#BFBFBF
sid-26,Partial-s38-r(6):b190,0,1,#BFBFBF
sid-38,Partial-s38-r(6):b190,0,1,#BFBFBF
sid-80,Partial-s38-r(6):b190,0,1,#808000
Partial-s38-r(4):b191,sid-38,1,1,#000000
sid-26,Partial-s38-r(4):b191,0,1,#BFBFBF
sid-38,Partial-s38-r(4):b191,0,1,#BFBFBF
sid-86,Partial-s38-r(4):b191,0,1,#BFBFBF
sid-94,Partial-s38-r(4):b191,0,1,#7FFF00
Partial-s39-r(3):b192,sid-39,1,1,#000000
sid-39,Partial-s39-r(3):b192,0,1,#7F007F
sid-55,Partial-s39-r(3):b192,0,1,#BFBFBF
Pure-s39:b193,sid-39,1,80,#000000
sid-39,Pure-s39:b193,0,1,#7F007F
Partial-s39-r(3):b194,sid-39,1,1,#000000
sid-39,Partial-s39-r(3):b194,0,1,#7F007F
Partial-s39-r(2):b195,sid-39,1,2,#000000
sid-39,Partial-s39-r(2):b195,0,1,#7F007F
sid-80,Partial-s39-r(2):b195,0,1,#808000
Partial-s39-r(2):b196,sid-39,1,2,#000000
sid-39,Partial-s39-r(2):b196,0,1,#7F007F
sid-91,Partial-s39-r(2):b196,0,1,#FF00FF
Partial-s45-r(11):b197,sid-45,1,1,#000000
sid-2,Partial-s45-r(11):b197,0,1,#FFFF54
sid-3,Partial-s45-r(11):b197,0,1,#FF0000
sid-36,Partial-s45-r(11):b197,0,1,#DDA0DD
sid-45,Partial-s45-r(11):b197,0,1,#BFBFBF
sid-69,Partial-s45-r(11):b197,0,1,#BFBFBF
sid-81,Partial-s45-r(11):b197,0,1,#BFBFBF
sid-90,Partial-s45-r(11):b197,0,1,#0000CD
sid-94,Partial-s45-r(11):b197,0,1,#7FFF00
Partial-s45-r(15):b198,sid-45,1,2,#000000
sid-2,Partial-s45-r(15):b198,0,1,#FFFF54
sid-3,Partial-s45-r(15):b198,0,1,#FF0000
sid-36,Partial-s45-r(15):b198,0,1,#DDA0DD
sid-45,Partial-s45-r(15):b198,0,1,#BFBFBF
sid-69,Partial-s45-r(15):b198,0,1,#BFBFBF
sid-70,Partial-s45-r(15):b198,0,1,#00FA9A
sid-72,Partial-s45-r(15):b198,0,1,#4169E1
sid-80,Partial-s45-r(15):b198,0,1,#808000
sid-84,Partial-s45-r(15):b198,0,1,#BFBFBF
sid-90,Partial-s45-r(15):b198,0,1,#0000CD
sid-91,Partial-s45-r(15):b198,0,1,#FF00FF
Partial-s45-r(16):b199,sid-45,1,1,#000000
sid-2,Partial-s45-r(16):b199,0,1,#FFFF54
sid-3,Partial-s45-r(16):b199,0,1,#FF0000
sid-36,Partial-s45-r(16):b199,0,1,#DDA0DD
sid-45,Partial-s45-r(16):b199,0,1,#BFBFBF
sid-69,Partial-s45-r(16):b199,0,1,#BFBFBF
sid-70,Partial-s45-r(16):b199,0,1,#00FA9A
sid-72,Partial-s45-r(16):b199,0,1,#4169E1
sid-80,Partial-s45-r(16):b199,0,1,#808000
sid-84,Partial-s45-r(16):b199,0,1,#BFBFBF
sid-90,Partial-s45-r(16):b199,0,1,#0000CD
sid-91,Partial-s45-r(16):b199,0,1,#FF00FF
Partial-s45-r(15):b200,sid-45,1,1,#000000
sid-2,Partial-s45-r(15):b200,0,1,#FFFF54
sid-3,Partial-s45-r(15):b200,0,1,#FF0000
sid-36,Partial-s45-r(15):b200,0,1,#DDA0DD
sid-45,Partial-s45-r(15):b200,0,1,#BFBFBF
sid-69,Partial-s45-r(15):b200,0,1,#BFBFBF
sid-70,Partial-s45-r(15):b200,0,1,#00FA9A
sid-72,Partial-s45-r(15):b200,0,1,#4169E1
sid-84,Partial-s45-r(15):b200,0,1,#BFBFBF
sid-90,Partial-s45-r(15):b200,0,1,#0000CD
sid-91,Partial-s45-r(15):b200,0,1,#FF00FF
Partial-s45-r(11):b201,sid-45,1,1,#000000
sid-2,Partial-s45-r(11):b201,0,1,#FFFF54
sid-3,Partial-s45-r(11):b201,0,1,#FF0000
sid-36,Partial-s45-r(11):b201,0,1,#DDA0DD
sid-45,Partial-s45-r(11):b201,0,1,#BFBFBF
sid-69,Partial-s45-r(11):b201,0,1,#BFBFBF
sid-81,Partial-s45-r(11):b201,0,1,#BFBFBF
sid-90,Partial-s45-r(11):b201,0,1,#0000CD
sid-91,Partial-s45-r(11):b201,0,1,#FF00FF
sid-94,Partial-s45-r(11):b201,0,1,#7FFF00
Partial-s45-r(11):b202,sid-45,1,1,#000000
sid-2,Partial-s45-r(11):b202,0,1,#FFFF54
sid-3,Partial-s45-r(11):b202,0,1,#FF0000
sid-36,Partial-s45-r(11):b202,0,1,#DDA0DD
sid-45,Partial-s45-r(11):b202,0,1,#BFBFBF
sid-70,Partial-s45-r(11):b202,0,1,#00FA9A
sid-72,Partial-s45-r(11):b202,0,1,#4169E1
sid-90,Partial-s45-r(11):b202,0,1,#0000CD
sid-91,Partial-s45-r(11):b202,0,1,#FF00FF
sid-94,Partial-s45-r(11):b202,0,1,#7FFF00
Partial-s45-r(15):b203,sid-45,1,1,#000000
sid-2,Partial-s45-r(15):b203,0,1,#FFFF54
sid-3,Partial-s45-r(15):b203,0,1,#FF0000
sid-36,Partial-s45-r(15):b203,0,1,#DDA0DD
sid-45,Partial-s45-r(15):b203,0,1,#BFBFBF
sid-69,Partial-s45-r(15):b203,0,1,#BFBFBF
sid-70,Partial-s45-r(15):b203,0,1,#00FA9A
sid-72,Partial-s45-r(15):b203,0,1,#4169E1
sid-81,Partial-s45-r(15):b203,0,1,#BFBFBF
sid-84,Partial-s45-r(15):b203,0,1,#BFBFBF
sid-90,Partial-s45-r(15):b203,0,1,#0000CD
sid-91,Partial-s45-r(15):b203,0,1,#FF00FF
Partial-s45-r(14):b204,sid-45,1,1,#000000
sid-3,Partial-s45-r(14):b204,0,1,#FF0000
sid-15,Partial-s45-r(14):b204,0,1,#BFBFBF
sid-45,Partial-s45-r(14):b204,0,1,#BFBFBF
sid-47,Partial-s45-r(14):b204,0,1,#BFBFBF
sid-57,Partial-s45-r(14):b204,0,1,#BFBFBF
sid-66,Partial-s45-r(14):b204,0,1,#BFBFBF
sid-68,Partial-s45-r(14):b204,0,1,#F08080
sid-72,Partial-s45-r(14):b204,0,1,#4169E1
sid-90,Partial-s45-r(14):b204,0,1,#0000CD
sid-91,Partial-s45-r(14):b204,0,1,#FF00FF
sid-92,Partial-s45-r(14):b204,0,1,#FF8C00
sid-94,Partial-s45-r(14):b204,0,1,#7FFF00
Partial-s45-r(8):b205,sid-45,1,1,#000000
sid-15,Partial-s45-r(8):b205,0,1,#BFBFBF
sid-45,Partial-s45-r(8):b205,0,1,#BFBFBF
sid-47,Partial-s45-r(8):b205,0,1,#BFBFBF
sid-68,Partial-s45-r(8):b205,0,1,#F08080
sid-86,Partial-s45-r(8):b205,0,1,#BFBFBF
sid-90,Partial-s45-r(8):b205,0,1,#0000CD
sid-91,Partial-s45-r(8):b205,0,1,#FF00FF
Partial-s45-r(5):b206,sid-45,1,1,#000000
sid-36,Partial-s45-r(5):b206,0,1,#DDA0DD
sid-45,Partial-s45-r(5):b206,0,1,#BFBFBF
sid-87,Partial-s45-r(5):b206,0,1,#BFBFBF
sid-94,Partial-s45-r(5):b206,0,1,#7FFF00
Partial-s45-r(5):b207,sid-45,1,1,#000000
sid-36,Partial-s45-r(5):b207,0,1,#DDA0DD
sid-45,Partial-s45-r(5):b207,0,1,#BFBFBF
sid-47,Partial-s45-r(5):b207,0,1,#BFBFBF
sid-90,Partial-s45-r(5):b207,0,1,#0000CD
sid-92,Partial-s45-r(5):b207,0,1,#FF8C00
Partial-s45-r(4):b208,sid-45,1,1,#000000
sid-37,Partial-s45-r(4):b208,0,1,#00BFFF
sid-45,Partial-s45-r(4):b208,0,1,#BFBFBF
sid-87,Partial-s45-r(4):b208,0,1,#BFBFBF
sid-94,Partial-s45-r(4):b208,0,1,#7FFF00
Partial-s46-r(8):b209,sid-46,1,1,#000000
sid-35,Partial-s46-r(8):b209,0,1,#00FFFF
sid-45,Partial-s46-r(8):b209,0,1,#BFBFBF
sid-46,Partial-s46-r(8):b209,0,1,#BFBFBF
sid-72,Partial-s46-r(8):b209,0,1,#4169E1
sid-86,Partial-s46-r(8):b209,0,1,#BFBFBF
Partial-s47-r(21):b210,sid-47,1,1,#000000
sid-1,Partial-s47-r(21):b210,0,1,#191970
sid-3,Partial-s47-r(21):b210,0,1,#FF0000
sid-5,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-15,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-35,Partial-s47-r(21):b210,0,1,#00FFFF
sid-38,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-45,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-47,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-57,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-66,Partial-s47-r(21):b210,0,1,#BFBFBF
sid-76,Partial-s47-r(21):b210,0,1,#2E8B57
sid-80,Partial-s47-r(21):b210,0,1,#808000
sid-94,Partial-s47-r(21):b210,0,1,#7FFF00
Partial-s55-r(4):b211,sid-55,1,1,#000000
sid-38,Partial-s55-r(4):b211,0,1,#BFBFBF
sid-55,Partial-s55-r(4):b211,0,1,#BFBFBF
sid-93,Partial-s55-r(4):b211,0,1,#BFBFBF
sid-94,Partial-s55-r(4):b211,0,1,#7FFF00
Partial-s56-r(4):b212,sid-56,1,1,#000000
sid-56,Partial-s56-r(4):b212,0,1,#BFBFBF
sid-85,Partial-s56-r(4):b212,0,1,#BFBFBF
sid-90,Partial-s56-r(4):b212,0,1,#0000CD
sid-93,Partial-s56-r(4):b212,0,1,#BFBFBF
Partial-s57-r(8):b213,sid-57,1,1,#000000
sid-1,Partial-s57-r(8):b213,0,1,#191970
sid-26,Partial-s57-r(8):b213,0,1,#BFBFBF
sid-35,Partial-s57-r(8):b213,0,1,#00FFFF
sid-38,Partial-s57-r(8):b213,0,1,#BFBFBF
sid-45,Partial-s57-r(8):b213,0,1,#BFBFBF
sid-57,Partial-s57-r(8):b213,0,1,#BFBFBF
sid-72,Partial-s57-r(8):b213,0,1,#4169E1
sid-94,Partial-s57-r(8):b213,0,1,#7FFF00
Partial-s58-r(5):b214,sid-58,1,1,#000000
sid-58,Partial-s58-r(5):b214,0,1,#BFBFBF
sid-86,Partial-s58-r(5):b214,0,1,#BFBFBF
sid-87,Partial-s58-r(5):b214,0,1,#BFBFBF
sid-91,Partial-s58-r(5):b214,0,1,#FF00FF
Partial-s58-r(3):b215,sid-58,1,5,#000000
sid-58,Partial-s58-r(3):b215,0,1,#BFBFBF
sid-86,Partial-s58-r(3):b215,0,1,#BFBFBF
sid-87,Partial-s58-r(3):b215,0,1,#BFBFBF
Partial-s65-r(6):b216,sid-65,1,1,#000000
sid-35,Partial-s65-r(6):b216,0,1,#00FFFF
sid-45,Partial-s65-r(6):b216,0,1,#BFBFBF
sid-65,Partial-s65-r(6):b216,0,1,#BFBFBF
sid-86,Partial-s65-r(6):b216,0,1,#BFBFBF
Partial-s65-r(3):b217,sid-65,1,3,#000000
sid-65,Partial-s65-r(3):b217,0,1,#BFBFBF
sid-72,Partial-s65-r(3):b217,0,1,#4169E1
sid-86,Partial-s65-r(3):b217,0,1,#BFBFBF
Partial-s66-r(21):b218,sid-66,1,1,#000000
sid-1,Partial-s66-r(21):b218,0,1,#191970
sid-3,Partial-s66-r(21):b218,0,1,#FF0000
sid-5,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-15,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-35,Partial-s66-r(21):b218,0,1,#00FFFF
sid-38,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-45,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-47,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-57,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-66,Partial-s66-r(21):b218,0,1,#BFBFBF
sid-76,Partial-s66-r(21):b218,0,1,#2E8B57
sid-80,Partial-s66-r(21):b218,0,1,#808000
sid-94,Partial-s66-r(21):b218,0,1,#7FFF00
Partial-s66-r(5):b219,sid-66,1,1,#000000
sid-1,Partial-s66-r(5):b219,0,1,#191970
sid-35,Partial-s66-r(5):b219,0,1,#00FFFF
sid-38,Partial-s66-r(5):b219,0,1,#BFBFBF
sid-66,Partial-s66-r(5):b219,0,1,#BFBFBF
sid-94,Partial-s66-r(5):b219,0,1,#7FFF00
Partial-s66-r(5):b220,sid-66,1,1,#000000
sid-1,Partial-s66-r(5):b220,0,1,#191970
sid-35,Partial-s66-r(5):b220,0,1,#00FFFF
sid-66,Partial-s66-r(5):b220,0,1,#BFBFBF
sid-76,Partial-s66-r(5):b220,0,1,#2E8B57
Partial-s66-r(4):b221,sid-66,1,1,#000000
sid-36,Partial-s66-r(4):b221,0,1,#DDA0DD
sid-66,Partial-s66-r(4):b221,0,1,#BFBFBF
sid-94,Partial-s66-r(4):b221,0,1,#7FFF00
Partial-s66-r(3):b222,sid-66,1,2,#000000
sid-36,Partial-s66-r(3):b222,0,1,#DDA0DD
sid-66,Partial-s66-r(3):b222,0,1,#BFBFBF
sid-94,Partial-s66-r(3):b222,0,1,#7FFF00
